104.612, -2.0, 3.0, 255.0, 0.26, 0.17, -114.8, 136.0, -433.0, -279.0, -71.0, -871.0, 7341.0
104.632, -1.0, 1.0, 257.0, 0.3, 0.19, -114.8, 135.0, -434.0, -280.0, -71.0, -871.0, 7341.0
104.654, -2.0, 2.0, 257.0, 0.29, 0.19, -114.8, 137.0, -433.0, -278.0, -121.0, -887.0, 7367.0
104.672, -1.0, 1.0, 258.0, 0.31, 0.21, -114.81, 137.0, -434.0, -279.0, -121.0, -887.0, 7367.0
104.692, -1.0, 1.0, 258.0, 0.3, 0.21, -114.82, 137.0, -434.0, -280.0, -121.0, -887.0, 7367.0
104.712, -1.0, 1.0, 257.0, 0.29, 0.2, -114.83, 137.0, -435.0, -280.0, -121.0, -887.0, 7367.0
104.732, -1.0, 1.0, 258.0, 0.29, 0.2, -114.85, 138.0, -434.0, -281.0, -121.0, -887.0, 7367.0
104.752, -2.0, 2.0, 258.0, 0.28, 0.2, -114.86, 138.0, -435.0, -279.0, -121.0, -887.0, 7367.0
104.774, -1.0, 0.0, 257.0, 0.3, 0.22, -114.87, 138.0, -434.0, -280.0, -113.0, -874.0, 7330.0
104.793, -1.0, 1.0, 257.0, 0.27, 0.21, -114.88, 140.0, -437.0, -280.0, -113.0, -874.0, 7330.0
104.812, -1.0, 2.0, 257.0, 0.27, 0.21, -114.89, 138.0, -433.0, -280.0, -113.0, -874.0, 7330.0
104.833, -2.0, 2.0, 256.0, 0.29, 0.2, -114.9, 136.0, -433.0, -281.0, -113.0, -874.0, 7330.0
104.852, 0.0, 1.0, 257.0, 0.3, 0.23, -114.91, 135.0, -432.0, -281.0, -113.0, -874.0, 7330.0
104.872, -1.0, 1.0, 257.0, 0.29, 0.2, -114.91, 136.0, -433.0, -280.0, -113.0, -874.0, 7330.0
104.894, -1.0, 1.0, 258.0, 0.28, 0.2, -114.92, 136.0, -433.0, -280.0, -138.0, -879.0, 7329.0
104.912, -1.0, 2.0, 257.0, 0.28, 0.2, -114.93, 138.0, -433.0, -280.0, -138.0, -879.0, 7329.0
104.932, -1.0, 2.0, 257.0, 0.29, 0.19, -114.95, 135.0, -434.0, -281.0, -138.0, -879.0, 7329.0
104.952, -1.0, 1.0, 257.0, 0.31, 0.2, -114.96, 135.0, -432.0, -280.0, -138.0, -879.0, 7329.0
104.972, -1.0, 1.0, 257.0, 0.3, 0.19, -114.98, 136.0, -434.0, -280.0, -138.0, -879.0, 7329.0
104.992, 0.0, 1.0, 258.0, 0.29, 0.19, -114.99, 137.0, -433.0, -281.0, -138.0, -879.0, 7329.0
105.014, -1.0, 1.0, 257.0, 0.29, 0.17, -115.0, 139.0, -436.0, -279.0, -98.0, -886.0, 7316.0
105.032, -1.0, 2.0, 257.0, 0.28, 0.17, -115.0, 136.0, -432.0, -279.0, -98.0, -886.0, 7316.0
105.052, -1.0, 1.0, 257.0, 0.3, 0.17, -115.0, 136.0, -435.0, -280.0, -98.0, -886.0, 7316.0
105.072, -1.0, 1.0, 257.0, 0.29, 0.17, -115.01, 138.0, -434.0, -279.0, -98.0, -886.0, 7316.0
105.092, 0.0, 2.0, 258.0, 0.28, 0.17, -115.01, 136.0, -434.0, -280.0, -98.0, -886.0, 7316.0
105.112, -1.0, 2.0, 258.0, 0.3, 0.15, -115.01, 137.0, -435.0, -281.0, -98.0, -886.0, 7316.0
105.135, -1.0, 1.0, 256.0, 0.32, 0.15, -115.01, 137.0, -434.0, -279.0, -85.0, -895.0, 7354.0
105.152, 0.0, 1.0, 257.0, 0.31, 0.15, -115.01, 136.0, -432.0, -281.0, -85.0, -895.0, 7354.0
105.172, -1.0, 2.0, 257.0, 0.3, 0.14, -115.01, 138.0, -432.0, -279.0, -85.0, -895.0, 7354.0
105.192, -1.0, 1.0, 257.0, 0.31, 0.14, -115.01, 136.0, -433.0, -280.0, -85.0, -895.0, 7354.0
105.212, -1.0, 2.0, 257.0, 0.31, 0.15, -115.01, 138.0, -434.0, -280.0, -85.0, -895.0, 7354.0
105.232, 0.0, 1.0, 257.0, 0.32, 0.15, -115.01, 136.0, -432.0, -279.0, -85.0, -895.0, 7354.0
105.254, -1.0, 1.0, 257.0, 0.31, 0.13, -115.01, 137.0, -435.0, -279.0, -121.0, -896.0, 7321.0
105.272, -1.0, 1.0, 256.0, 0.3, 0.14, -115.02, 137.0, -432.0, -281.0, -121.0, -896.0, 7321.0
105.292, -1.0, 1.0, 257.0, 0.3, 0.14, -115.03, 137.0, -433.0, -280.0, -121.0, -896.0, 7321.0
105.312, -1.0, 2.0, 256.0, 0.29, 0.14, -115.04, 137.0, -435.0, -280.0, -121.0, -896.0, 7321.0
105.332, -1.0, 1.0, 257.0, 0.3, 0.15, -115.04, 135.0, -434.0, -279.0, -121.0, -896.0, 7321.0
105.352, -1.0, 1.0, 256.0, 0.29, 0.15, -115.05, 136.0, -435.0, -281.0, -121.0, -896.0, 7321.0
105.374, -1.0, 2.0, 256.0, 0.29, 0.15, -115.06, 138.0, -433.0, -279.0, -79.0, -894.0, 7344.0
105.392, -1.0, 1.0, 257.0, 0.31, 0.15, -115.06, 138.0, -435.0, -280.0, -79.0, -894.0, 7344.0
105.412, -1.0, 1.0, 257.0, 0.3, 0.16, -115.05, 136.0, -433.0, -279.0, -79.0, -894.0, 7344.0
105.433, -1.0, 1.0, 257.0, 0.29, 0.16, -115.05, 137.0, -433.0, -279.0, -79.0, -894.0, 7344.0
105.452, 0.0, 1.0, 257.0, 0.28, 0.16, -115.05, 136.0, -432.0, -279.0, -79.0, -894.0, 7344.0
105.473, -1.0, 1.0, 257.0, 0.28, 0.14, -115.04, 135.0, -434.0, -279.0, -79.0, -894.0, 7344.0
105.494, -1.0, 1.0, 257.0, 0.27, 0.15, -115.04, 136.0, -432.0, -280.0, -127.0, -925.0, 7330.0
105.512, -1.0, 1.0, 256.0, 0.27, 0.15, -115.05, 137.0, -432.0, -280.0, -127.0, -925.0, 7330.0
105.532, 0.0, 2.0, 255.0, 0.26, 0.16, -115.06, 136.0, -432.0, -279.0, -127.0, -925.0, 7330.0
105.552, 0.0, 1.0, 256.0, 0.28, 0.14, -115.07, 136.0, -432.0, -279.0, -127.0, -925.0, 7330.0
105.572, -1.0, 1.0, 256.0, 0.28, 0.12, -115.08, 138.0, -435.0, -280.0, -127.0, -925.0, 7330.0
105.592, -2.0, 1.0, 257.0, 0.27, 0.13, -115.09, 137.0, -433.0, -280.0, -127.0, -925.0, 7330.0
105.614, 0.0, 2.0, 257.0, 0.27, 0.16, -115.11, 137.0, -432.0, -280.0, -124.0, -908.0, 7295.0
105.632, -1.0, 1.0, 257.0, 0.29, 0.14, -115.11, 137.0, -433.0, -280.0, -124.0, -908.0, 7295.0
105.652, -1.0, 1.0, 257.0, 0.28, 0.14, -115.12, 137.0, -434.0, -279.0, -124.0, -908.0, 7295.0
105.672, 0.0, 2.0, 258.0, 0.27, 0.15, -115.13, 135.0, -433.0, -280.0, -124.0, -908.0, 7295.0
105.692, -1.0, 1.0, 256.0, 0.29, 0.12, -115.14, 137.0, -435.0, -281.0, -124.0, -908.0, 7295.0
105.712, 0.0, 1.0, 256.0, 0.29, 0.13, -115.15, 137.0, -434.0, -280.0, -124.0, -908.0, 7295.0
105.734, -1.0, 2.0, 256.0, 0.28, 0.11, -115.16, 136.0, -435.0, -280.0, -72.0, -918.0, 7395.0
105.752, 0.0, 1.0, 257.0, 0.3, 0.12, -115.15, 136.0, -435.0, -280.0, -72.0, -918.0, 7395.0
105.773, -2.0, 2.0, 257.0, 0.29, 0.1, -115.15, 135.0, -433.0, -280.0, -72.0, -918.0, 7395.0
105.792, 0.0, 2.0, 258.0, 0.3, 0.13, -115.14, 137.0, -432.0, -280.0, -72.0, -918.0, 7395.0
105.812, 0.0, 1.0, 257.0, 0.32, 0.12, -115.13, 137.0, -434.0, -279.0, -72.0, -918.0, 7395.0
105.832, -1.0, 1.0, 257.0, 0.31, 0.1, -115.13, 136.0, -433.0, -279.0, -72.0, -918.0, 7395.0
105.854, -1.0, 2.0, 257.0, 0.3, 0.11, -115.12, 136.0, -433.0, -280.0, -69.0, -892.0, 7323.0
105.872, -1.0, 2.0, 258.0, 0.31, 0.12, -115.12, 136.0, -433.0, -281.0, -69.0, -892.0, 7323.0
105.892, 0.0, 1.0, 257.0, 0.33, 0.13, -115.11, 135.0, -431.0, -280.0, -69.0, -892.0, 7323.0
105.912, -1.0, 1.0, 257.0, 0.32, 0.11, -115.11, 137.0, -434.0, -281.0, -69.0, -892.0, 7323.0
105.932, -1.0, 2.0, 256.0, 0.31, 0.12, -115.1, 137.0, -434.0, -280.0, -69.0, -892.0, 7323.0
105.952, -1.0, 1.0, 257.0, 0.32, 0.12, -115.1, 138.0, -435.0, -280.0, -69.0, -892.0, 7323.0
105.974, -1.0, 1.0, 257.0, 0.32, 0.13, -115.09, 138.0, -432.0, -279.0, -84.0, -878.0, 7280.0
105.992, -1.0, 2.0, 256.0, 0.31, 0.13, -115.09, 137.0, -434.0, -281.0, -84.0, -878.0, 7280.0
106.012, 0.0, 2.0, 257.0, 0.32, 0.14, -115.08, 136.0, -434.0, -280.0, -84.0, -878.0, 7280.0
106.032, -1.0, 1.0, 257.0, 0.34, 0.12, -115.08, 137.0, -431.0, -280.0, -84.0, -878.0, 7280.0
106.052, -2.0, 2.0, 256.0, 0.32, 0.13, -115.08, 137.0, -435.0, -281.0, -84.0, -878.0, 7280.0
106.073, -1.0, 1.0, 258.0, 0.34, 0.16, -115.08, 136.0, -434.0, -280.0, -84.0, -878.0, 7280.0
106.094, -1.0, 1.0, 257.0, 0.32, 0.16, -115.07, 136.0, -433.0, -278.0, -93.0, -857.0, 7340.0
106.113, -1.0, 1.0, 257.0, 0.31, 0.16, -115.07, 135.0, -435.0, -279.0, -93.0, -857.0, 7340.0
106.132, -1.0, 1.0, 258.0, 0.3, 0.17, -115.06, 135.0, -430.0, -278.0, -93.0, -857.0, 7340.0
106.152, 0.0, 1.0, 256.0, 0.29, 0.17, -115.06, 135.0, -434.0, -280.0, -93.0, -857.0, 7340.0
106.172, 0.0, 1.0, 256.0, 0.28, 0.15, -115.06, 135.0, -433.0, -279.0, -93.0, -857.0, 7340.0
106.192, 0.0, 1.0, 256.0, 0.28, 0.13, -115.06, 136.0, -433.0, -280.0, -93.0, -857.0, 7340.0
106.214, 0.0, 1.0, 257.0, 0.27, 0.11, -115.06, 137.0, -434.0, -280.0, -129.0, -878.0, 7347.0
106.232, -1.0, 1.0, 257.0, 0.27, 0.09, -115.06, 137.0, -436.0, -279.0, -129.0, -878.0, 7347.0
106.252, 0.0, 2.0, 256.0, 0.26, 0.1, -115.07, 137.0, -435.0, -280.0, -129.0, -878.0, 7347.0
106.272, 0.0, 1.0, 256.0, 0.28, 0.09, -115.08, 138.0, -433.0, -281.0, -129.0, -878.0, 7347.0
106.292, -1.0, 1.0, 256.0, 0.28, 0.07, -115.09, 139.0, -438.0, -279.0, -129.0, -878.0, 7347.0
106.312, 0.0, 2.0, 256.0, 0.28, 0.08, -115.1, 137.0, -433.0, -282.0, -129.0, -878.0, 7347.0
106.334, 0.0, 2.0, 257.0, 0.3, 0.06, -115.11, 138.0, -436.0, -279.0, -75.0, -874.0, 7314.0
106.352, -1.0, 2.0, 257.0, 0.31, 0.05, -115.1, 137.0, -434.0, -279.0, -75.0, -874.0, 7314.0
106.372, -1.0, 2.0, 257.0, 0.33, 0.06, -115.1, 136.0, -434.0, -279.0, -75.0, -874.0, 7314.0
106.392, -1.0, 2.0, 257.0, 0.34, 0.07, -115.09, 137.0, -435.0, -279.0, -75.0, -874.0, 7314.0
106.413, -1.0, 1.0, 257.0, 0.35, 0.09, -115.09, 136.0, -433.0, -280.0, -75.0, -874.0, 7314.0
106.432, 0.0, 0.0, 256.0, 0.34, 0.1, -115.08, 136.0, -432.0, -280.0, -75.0, -874.0, 7314.0
106.455, -1.0, 1.0, 257.0, 0.3, 0.08, -115.08, 136.0, -434.0, -280.0, -78.0, -886.0, 7311.0
106.472, -1.0, 1.0, 257.0, 0.3, 0.09, -115.07, 138.0, -434.0, -281.0, -78.0, -886.0, 7311.0
106.492, -1.0, 1.0, 257.0, 0.29, 0.11, -115.07, 135.0, -430.0, -278.0, -78.0, -886.0, 7311.0
106.512, -1.0, 1.0, 256.0, 0.28, 0.11, -115.07, 136.0, -434.0, -280.0, -78.0, -886.0, 7311.0
106.532, -1.0, 1.0, 256.0, 0.28, 0.12, -115.06, 137.0, -434.0, -281.0, -78.0, -886.0, 7311.0
106.552, -1.0, 1.0, 257.0, 0.27, 0.13, -115.06, 137.0, -433.0, -279.0, -78.0, -886.0, 7311.0
106.574, -1.0, 2.0, 256.0, 0.27, 0.13, -115.06, 136.0, -434.0, -280.0, -64.0, -872.0, 7340.0
106.592, -1.0, 1.0, 257.0, 0.29, 0.14, -115.05, 137.0, -434.0, -281.0, -64.0, -872.0, 7340.0
106.612, 0.0, 2.0, 258.0, 0.28, 0.14, -115.04, 136.0, -434.0, -281.0, -64.0, -872.0, 7340.0
106.632, -1.0, 2.0, 257.0, 0.3, 0.12, -115.04, 138.0, -435.0, -280.0, -64.0, -872.0, 7340.0
106.652, -1.0, 2.0, 257.0, 0.32, 0.13, -115.03, 138.0, -435.0, -280.0, -64.0, -872.0, 7340.0
106.672, -1.0, 2.0, 257.0, 0.33, 0.13, -115.02, 137.0, -433.0, -279.0, -64.0, -872.0, 7340.0
106.694, -1.0, 1.0, 257.0, 0.34, 0.14, -115.01, 138.0, -435.0, -280.0, -79.0, -885.0, 7358.0
106.713, -1.0, 2.0, 257.0, 0.33, 0.14, -115.01, 137.0, -434.0, -280.0, -79.0, -885.0, 7358.0
106.732, -1.0, 1.0, 257.0, 0.34, 0.15, -115.01, 137.0, -433.0, -279.0, -79.0, -885.0, 7358.0
106.753, 0.0, 1.0, 257.0, 0.33, 0.15, -115.01, 137.0, -433.0, -281.0, -79.0, -885.0, 7358.0
106.772, -1.0, 2.0, 257.0, 0.32, 0.13, -115.0, 136.0, -434.0, -281.0, -79.0, -885.0, 7358.0
106.792, -1.0, 1.0, 258.0, 0.33, 0.14, -115.0, 136.0, -433.0, -280.0, -79.0, -885.0, 7358.0
106.814, 0.0, 1.0, 258.0, 0.32, 0.14, -115.0, 136.0, -433.0, -279.0, -71.0, -909.0, 7326.0
106.832, -1.0, 1.0, 257.0, 0.31, 0.13, -115.0, 136.0, -433.0, -280.0, -71.0, -909.0, 7326.0
106.852, -1.0, 1.0, 257.0, 0.3, 0.13, -114.99, 138.0, -434.0, -279.0, -71.0, -909.0, 7326.0
106.872, -1.0, 1.0, 257.0, 0.29, 0.14, -114.99, 135.0, -433.0, -280.0, -71.0, -909.0, 7326.0
106.892, -1.0, 2.0, 257.0, 0.29, 0.14, -114.99, 139.0, -436.0, -280.0, -71.0, -909.0, 7326.0
106.912, -1.0, 1.0, 257.0, 0.31, 0.15, -114.99, 136.0, -432.0, -281.0, -71.0, -909.0, 7326.0
106.934, -1.0, 1.0, 257.0, 0.3, 0.15, -114.98, 135.0, -434.0, -281.0, -96.0, -915.0, 7352.0
106.952, 0.0, 1.0, 257.0, 0.29, 0.15, -114.99, 136.0, -433.0, -278.0, -96.0, -915.0, 7352.0
106.972, -1.0, 2.0, 257.0, 0.28, 0.13, -114.99, 138.0, -434.0, -280.0, -96.0, -915.0, 7352.0
106.992, 0.0, 2.0, 256.0, 0.3, 0.14, -114.99, 136.0, -434.0, -280.0, -96.0, -915.0, 7352.0
107.012, -1.0, 2.0, 256.0, 0.31, 0.12, -115.0, 134.0, -433.0, -279.0, -96.0, -915.0, 7352.0
107.032, -1.0, 1.0, 257.0, 0.32, 0.13, -115.0, 136.0, -433.0, -280.0, -96.0, -915.0, 7352.0
107.055, -1.0, 2.0, 257.0, 0.31, 0.14, -115.0, 134.0, -432.0, -279.0, -50.0, -926.0, 7369.0
107.072, -1.0, 2.0, 258.0, 0.33, 0.14, -115.0, 137.0, -433.0, -281.0, -50.0, -926.0, 7369.0
107.092, -1.0, 1.0, 257.0, 0.34, 0.15, -114.99, 135.0, -432.0, -279.0, -50.0, -926.0, 7369.0
107.112, -1.0, 1.0, 257.0, 0.32, 0.16, -114.98, 135.0, -431.0, -281.0, -50.0, -926.0, 7369.0
107.132, -1.0, 2.0, 257.0, 0.31, 0.16, -114.97, 138.0, -434.0, -279.0, -50.0, -926.0, 7369.0
107.152, 0.0, 2.0, 257.0, 0.33, 0.16, -114.96, 137.0, -433.0, -279.0, -50.0, -926.0, 7369.0
107.174, -1.0, 2.0, 257.0, 0.34, 0.14, -114.96, 137.0, -434.0, -280.0, -81.0, -901.0, 7308.0
107.192, -1.0, 1.0, 256.0, 0.35, 0.14, -114.96, 138.0, -435.0, -279.0, -81.0, -901.0, 7308.0
107.212, -1.0, 2.0, 257.0, 0.34, 0.15, -114.96, 135.0, -433.0, -280.0, -81.0, -901.0, 7308.0
107.232, -1.0, 1.0, 257.0, 0.35, 0.15, -114.96, 137.0, -434.0, -281.0, -81.0, -901.0, 7308.0
107.252, 0.0, 1.0, 255.0, 0.34, 0.15, -114.96, 138.0, -435.0, -279.0, -81.0, -901.0, 7308.0
107.272, -1.0, 1.0, 257.0, 0.33, 0.13, -114.96, 136.0, -435.0, -281.0, -81.0, -901.0, 7308.0
107.294, -1.0, 2.0, 256.0, 0.32, 0.14, -114.96, 136.0, -435.0, -279.0, -91.0, -904.0, 7357.0
107.312, -1.0, 1.0, 257.0, 0.33, 0.14, -114.96, 137.0, -434.0, -280.0, -91.0, -904.0, 7357.0
107.332, -1.0, 2.0, 257.0, 0.32, 0.14, -114.96, 136.0, -434.0, -280.0, -91.0, -904.0, 7357.0
107.353, 0.0, 2.0, 256.0, 0.33, 0.15, -114.96, 138.0, -433.0, -279.0, -91.0, -904.0, 7357.0
107.372, -1.0, 1.0, 257.0, 0.35, 0.13, -114.97, 137.0, -434.0, -280.0, -91.0, -904.0, 7357.0
107.393, 0.0, 1.0, 258.0, 0.33, 0.14, -114.97, 136.0, -434.0, -279.0, -91.0, -904.0, 7357.0
107.414, -1.0, 1.0, 257.0, 0.32, 0.12, -114.97, 136.0, -433.0, -279.0, -104.0, -924.0, 7315.0
107.432, -1.0, 1.0, 257.0, 0.31, 0.12, -114.97, 135.0, -435.0, -278.0, -104.0, -924.0, 7315.0
107.452, -1.0, 2.0, 257.0, 0.3, 0.13, -114.98, 136.0, -433.0, -279.0, -104.0, -924.0, 7315.0
107.472, -1.0, 1.0, 256.0, 0.31, 0.14, -114.98, 135.0, -433.0, -279.0, -104.0, -924.0, 7315.0
107.492, -1.0, 1.0, 257.0, 0.31, 0.14, -114.99, 138.0, -434.0, -280.0, -104.0, -924.0, 7315.0
107.512, 0.0, 2.0, 257.0, 0.3, 0.15, -115.0, 137.0, -433.0, -279.0, -104.0, -924.0, 7315.0
107.534, 0.0, 2.0, 257.0, 0.31, 0.13, -115.0, 137.0, -435.0, -279.0, -113.0, -917.0, 7353.0
107.552, 0.0, 0.0, 257.0, 0.33, 0.11, -115.01, 138.0, -434.0, -280.0, -113.0, -917.0, 7353.0
107.572, -1.0, 1.0, 257.0, 0.3, 0.09, -115.02, 138.0, -434.0, -279.0, -113.0, -917.0, 7353.0
107.592, -1.0, 2.0, 257.0, 0.29, 0.1, -115.02, 137.0, -434.0, -280.0, -113.0, -917.0, 7353.0
107.612, 0.0, 0.0, 256.0, 0.31, 0.11, -115.03, 137.0, -433.0, -278.0, -113.0, -917.0, 7353.0
107.632, 0.0, 1.0, 256.0, 0.28, 0.1, -115.04, 137.0, -434.0, -279.0, -113.0, -917.0, 7353.0
107.654, 0.0, 2.0, 257.0, 0.27, 0.08, -115.04, 136.0, -433.0, -279.0, -89.0, -916.0, 7309.0
107.672, -1.0, 1.0, 257.0, 0.29, 0.07, -115.04, 136.0, -433.0, -280.0, -89.0, -916.0, 7309.0
107.693, -1.0, 2.0, 257.0, 0.28, 0.08, -115.04, 137.0, -433.0, -278.0, -89.0, -916.0, 7309.0
107.712, 0.0, 1.0, 257.0, 0.3, 0.09, -115.04, 137.0, -434.0, -279.0, -89.0, -916.0, 7309.0
107.732, -1.0, 0.0, 257.0, 0.29, 0.08, -115.04, 136.0, -433.0, -278.0, -89.0, -916.0, 7309.0
107.752, -1.0, 2.0, 257.0, 0.27, 0.09, -115.04, 138.0, -434.0, -278.0, -89.0, -916.0, 7309.0
107.774, 0.0, 1.0, 256.0, 0.28, 0.1, -115.04, 136.0, -433.0, -280.0, -123.0, -897.0, 7345.0
107.792, -1.0, 2.0, 258.0, 0.28, 0.08, -115.05, 138.0, -435.0, -279.0, -123.0, -897.0, 7345.0
107.812, -1.0, 1.0, 257.0, 0.3, 0.1, -115.06, 138.0, -432.0, -281.0, -123.0, -897.0, 7345.0
107.832, -1.0, 2.0, 257.0, 0.29, 0.1, -115.07, 136.0, -435.0, -279.0, -123.0, -897.0, 7345.0
107.852, -1.0, 2.0, 257.0, 0.31, 0.11, -115.08, 138.0, -433.0, -280.0, -123.0, -897.0, 7345.0
107.872, 0.0, 1.0, 256.0, 0.33, 0.12, -115.09, 139.0, -436.0, -280.0, -123.0, -897.0, 7345.0
107.894, 0.0, 3.0, 258.0, 0.32, 0.1, -115.09, 138.0, -433.0, -280.0, -82.0, -915.0, 7350.0
107.912, -1.0, 3.0, 257.0, 0.36, 0.09, -115.09, 137.0, -433.0, -280.0, -82.0, -915.0, 7350.0
107.932, -1.0, 0.0, 256.0, 0.39, 0.1, -115.09, 137.0, -435.0, -280.0, -82.0, -915.0, 7350.0
107.952, -1.0, 1.0, 258.0, 0.35, 0.11, -115.09, 137.0, -433.0, -280.0, -82.0, -915.0, 7350.0
107.972, 0.0, 2.0, 257.0, 0.34, 0.12, -115.09, 137.0, -434.0, -281.0, -82.0, -915.0, 7350.0
107.993, -2.0, 1.0, 256.0, 0.35, 0.1, -115.09, 137.0, -435.0, -279.0, -82.0, -915.0, 7350.0
108.014, 0.0, 1.0, 258.0, 0.34, 0.13, -115.08, 136.0, -431.0, -277.0, -70.0, -914.0, 7345.0
108.033, -3.0, 3.0, 256.0, 0.32, 0.12, -115.08, 135.0, -432.0, -280.0, -70.0, -914.0, 7345.0
108.052, 0.0, 0.0, 256.0, 0.36, 0.17, -115.07, 137.0, -432.0, -279.0, -70.0, -914.0, 7345.0
108.072, -1.0, 2.0, 259.0, 0.32, 0.15, -115.07, 136.0, -433.0, -280.0, -70.0, -914.0, 7345.0
108.092, -1.0, 3.0, 257.0, 0.34, 0.16, -115.06, 137.0, -433.0, -279.0, -70.0, -914.0, 7345.0
108.112, -2.0, 2.0, 257.0, 0.37, 0.16, -115.06, 137.0, -434.0, -279.0, -70.0, -914.0, 7345.0
108.134, -1.0, -1.0, 256.0, 0.38, 0.19, -115.05, 137.0, -434.0, -280.0, -72.0, -897.0, 7362.0
108.152, -1.0, 4.0, 257.0, 0.32, 0.18, -115.05, 138.0, -435.0, -281.0, -72.0, -897.0, 7362.0
108.172, -2.0, 2.0, 257.0, 0.38, 0.18, -115.04, 136.0, -436.0, -278.0, -72.0, -897.0, 7362.0
108.192, -1.0, -1.0, 255.0, 0.38, 0.21, -115.03, 136.0, -432.0, -279.0, -72.0, -897.0, 7362.0
108.212, -1.0, 3.0, 257.0, 0.32, 0.21, -115.03, 137.0, -434.0, -278.0, -72.0, -897.0, 7362.0
108.232, -1.0, 2.0, 255.0, 0.36, 0.2, -115.02, 136.0, -433.0, -280.0, -72.0, -897.0, 7362.0
108.254, -1.0, 2.0, 257.0, 0.37, 0.2, -115.02, 137.0, -434.0, -279.0, -90.0, -888.0, 7331.0
108.272, -1.0, 2.0, 257.0, 0.37, 0.2, -115.01, 136.0, -433.0, -279.0, -90.0, -888.0, 7331.0
108.292, -1.0, 1.0, 257.0, 0.38, 0.2, -115.01, 137.0, -434.0, -279.0, -90.0, -888.0, 7331.0
108.312, -1.0, 1.0, 257.0, 0.37, 0.2, -115.01, 137.0, -433.0, -279.0, -90.0, -888.0, 7331.0
108.333, -1.0, 0.0, 256.0, 0.35, 0.2, -115.01, 136.0, -433.0, -281.0, -90.0, -888.0, 7331.0
108.352, -1.0, 3.0, 258.0, 0.31, 0.2, -115.01, 136.0, -435.0, -280.0, -90.0, -888.0, 7331.0
108.375, 0.0, 2.0, 257.0, 0.35, 0.2, -115.01, 135.0, -433.0, -279.0, -70.0, -879.0, 7361.0
108.392, -2.0, 0.0, 255.0, 0.36, 0.17, -115.0, 137.0, -433.0, -280.0, -70.0, -879.0, 7361.0
108.412, 0.0, 1.0, 256.0, 0.32, 0.2, -114.99, 136.0, -436.0, -280.0, -70.0, -879.0, 7361.0
108.432, -1.0, 2.0, 256.0, 0.31, 0.17, -114.99, 137.0, -435.0, -281.0, -70.0, -879.0, 7361.0
108.452, 0.0, 0.0, 256.0, 0.32, 0.17, -114.98, 136.0, -433.0, -278.0, -70.0, -879.0, 7361.0
108.472, -1.0, 2.0, 256.0, 0.29, 0.15, -114.97, 135.0, -433.0, -279.0, -70.0, -879.0, 7361.0
108.494, 0.0, 1.0, 256.0, 0.3, 0.15, -114.96, 135.0, -435.0, -280.0, -44.0, -913.0, 7379.0
108.512, -1.0, 1.0, 257.0, 0.29, 0.14, -114.95, 136.0, -431.0, -279.0, -44.0, -913.0, 7379.0
108.532, 0.0, 2.0, 257.0, 0.29, 0.14, -114.94, 136.0, -433.0, -279.0, -44.0, -913.0, 7379.0
108.552, 1.0, 1.0, 256.0, 0.3, 0.13, -114.93, 134.0, -433.0, -279.0, -44.0, -913.0, 7379.0
108.572, 0.0, 0.0, 255.0, 0.29, 0.08, -114.92, 136.0, -436.0, -279.0, -44.0, -913.0, 7379.0
108.592, 0.0, 2.0, 256.0, 0.26, 0.07, -114.91, 137.0, -433.0, -279.0, -44.0, -913.0, 7379.0
108.614, -1.0, 3.0, 256.0, 0.28, 0.06, -114.9, 135.0, -431.0, -280.0, -21.0, -909.0, 7359.0
108.633, 0.0, 1.0, 257.0, 0.32, 0.08, -114.89, 137.0, -434.0, -279.0, -21.0, -909.0, 7359.0
108.652, -1.0, 1.0, 255.0, 0.31, 0.07, -114.87, 137.0, -433.0, -279.0, -21.0, -909.0, 7359.0
108.673, -1.0, 1.0, 257.0, 0.3, 0.08, -114.86, 137.0, -433.0, -280.0, -21.0, -909.0, 7359.0
108.692, -1.0, 2.0, 257.0, 0.3, 0.09, -114.85, 137.0, -434.0, -279.0, -21.0, -909.0, 7359.0
108.712, -1.0, 1.0, 256.0, 0.31, 0.1, -114.83, 136.0, -434.0, -280.0, -21.0, -909.0, 7359.0
108.734, 0.0, 2.0, 258.0, 0.31, 0.11, -114.82, 138.0, -432.0, -279.0, -44.0, -883.0, 7401.0
108.752, -1.0, 1.0, 256.0, 0.32, 0.1, -114.81, 138.0, -432.0, -280.0, -44.0, -883.0, 7401.0
108.772, -2.0, 2.0, 258.0, 0.31, 0.1, -114.81, 136.0, -436.0, -279.0, -44.0, -883.0, 7401.0
108.792, -1.0, 2.0, 259.0, 0.33, 0.14, -114.8, 137.0, -432.0, -278.0, -44.0, -883.0, 7401.0
108.812, -1.0, 1.0, 274.0, 0.34, 0.14, -114.79, 139.0, -434.0, -279.0, -44.0, -883.0, 7401.0
108.832, -1.0, 2.0, 257.0, 0.33, 0.14, -114.78, 137.0, -433.0, -280.0, -44.0, -883.0, 7401.0
108.854, -1.0, 1.0, 257.0, 0.34, 0.15, -114.77, 136.0, -433.0, -280.0, -78.0, -890.0, 7363.0
108.872, 0.0, 2.0, 257.0, 0.33, 0.15, -114.78, 136.0, -434.0, -279.0, -78.0, -890.0, 7363.0
108.892, 0.0, 1.0, 257.0, 0.34, 0.13, -114.78, 137.0, -434.0, -279.0, -78.0, -890.0, 7363.0
