9.953, -1.0, 0.0, 257.0, 3.64, 5.08, -126.77
9.975, -1.0, 0.0, 256.0, 3.64, 5.09, -126.78
9.993, 0.0, 0.0, 257.0, 3.63, 5.1, -126.78
10.013, -1.0, 1.0, 257.0, 3.63, 5.08, -126.79
10.033, -1.0, 0.0, 257.0, 3.65, 5.09, -126.8
10.053, -1.0, 0.0, 256.0, 3.64, 5.1, -126.81
10.074, -1.0, 0.0, 256.0, 3.64, 5.1, -126.82
10.095, 0.0, 0.0, 256.0, 3.63, 5.1, -126.83
10.114, -1.0, 0.0, 257.0, 3.63, 5.08, -126.84
10.133, 0.0, 0.0, 256.0, 3.62, 5.09, -126.85
10.153, 0.0, -1.0, 257.0, 3.61, 5.07, -126.86
10.173, -1.0, 0.0, 256.0, 3.59, 5.05, -126.87
10.193, -1.0, 0.0, 257.0, 3.58, 5.06, -126.88
10.215, -1.0, 0.0, 257.0, 3.58, 5.06, -126.89
10.233, -1.0, 0.0, 256.0, 3.58, 5.07, -126.9
10.253, 0.0, 0.0, 257.0, 3.57, 5.07, -126.91
10.273, -1.0, 0.0, 257.0, 3.57, 5.05, -126.93
10.293, 0.0, 0.0, 256.0, 3.57, 5.05, -126.94
10.313, -1.0, 0.0, 256.0, 3.57, 5.03, -126.95
10.335, -1.0, 0.0, 257.0, 3.56, 5.03, -126.96
10.353, -1.0, 0.0, 257.0, 3.56, 5.04, -126.97
10.373, -1.0, 0.0, 257.0, 3.56, 5.04, -126.98
10.393, 0.0, 0.0, 256.0, 3.56, 5.04, -127.0
10.414, 0.0, 1.0, 257.0, 3.55, 5.02, -127.01
10.433, -1.0, 0.0, 257.0, 3.57, 5.0, -127.02
10.456, 0.0, 0.0, 257.0, 3.56, 5.0, -127.03
10.473, 0.0, 0.0, 256.0, 3.56, 4.99, -127.05
10.493, -1.0, 0.0, 258.0, 3.55, 4.97, -127.07
10.513, -1.0, 0.0, 257.0, 3.55, 4.98, -127.08
10.533, -1.0, 0.0, 257.0, 3.55, 4.99, -127.1
10.553, -1.0, 0.0, 255.0, 3.54, 4.99, -127.11
10.575, 1.0, 0.0, 256.0, 3.54, 4.99, -127.13
10.593, -1.0, 0.0, 257.0, 3.53, 4.95, -127.14
10.613, 0.0, 1.0, 257.0, 3.53, 4.96, -127.16
10.633, -1.0, 1.0, 257.0, 3.55, 4.94, -127.16
10.653, -1.0, 0.0, 257.0, 3.56, 4.94, -127.18
10.673, 0.0, 0.0, 257.0, 3.56, 4.95, -127.19
10.695, -1.0, 0.0, 256.0, 3.55, 4.93, -127.2
10.714, -1.0, 0.0, 256.0, 3.54, 4.93, -127.22
10.733, 0.0, 0.0, 258.0, 3.53, 4.93, -127.24
10.754, 0.0, 0.0, 258.0, 3.53, 4.92, -127.25
10.773, -1.0, 0.0, 255.0, 3.52, 4.91, -127.27
10.793, -2.0, 0.0, 254.0, 3.52, 4.92, -127.28
10.815, -2.0, 1.0, 255.0, 3.52, 4.95, -127.3
10.833, 0.0, 0.0, 257.0, 3.54, 4.98, -127.3
10.853, 0.0, 1.0, 257.0, 3.53, 4.95, -127.31
10.873, 1.0, 0.0, 257.0, 3.55, 4.93, -127.32
10.893, -2.0, 0.0, 255.0, 3.54, 4.88, -127.33
10.914, -1.0, -1.0, 255.0, 3.53, 4.91, -127.34
